TweetAt,Sentiment
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Negative
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Neutral
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Positive
2020-03-13,Negative
2020-03-13,Extremely Negative
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Positive
2020-03-13,Extremely Positive
2020-03-13,Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Extremely Positive
2020-03-13,Extremely Negative
2020-03-13,Neutral
2020-03-13,Negative
2020-03-13,Neutral
