Date,TargetGroup,Vaccine,Doses,Count
2022-12-26,Age<18,UNK,FirstDose,18
2022-12-26,Age18_24,UNK,FirstDose,3
2022-12-26,Age18_24,UNK,FirstDose,3
2022-12-26,Age18_24,UNK,FirstDose,8
2023-06-19,Age50_59,UNK,FirstDose,0
2021-05-24,Age<18,UNK,FirstDose,1195
2021-05-24,Age<18,UNK,FirstDose,1141
2021-05-24,Age<18,UNK,FirstDose,253
2021-05-24,Age<18,UNK,FirstDose,173
2021-05-24,Age<18,UNK,FirstDose,13
2021-05-24,ALL,UNK,FirstDose,3927
2021-05-24,ALL,UNK,FirstDose,176706
2021-05-24,ALL,UNK,FirstDose,105018
2021-02-08,ALL,UNK,FirstDose,4042
2021-02-08,ALL,UNK,FirstDose,1225
2021-02-08,Age70_79,UNK,FirstDose,108851
2021-02-08,ALL,SGSK,FirstDose,0
2021-05-24,ALL,UNK,FirstDose,0
2021-05-24,ALL,MOD,FirstDose,145290
2021-05-17,Age80+,UNK,FirstDose,645
2021-07-19,Age25_49,UNK,FirstDose,138376
2021-01-04,Age80+,UNK,FirstDose,0
2021-01-04,ALL,COM,FirstDose,105983
2021-01-04,ALL,JANSS,FirstDose,0
2021-01-04,ALL,MODBA.1,FirstDose,0
2021-07-19,Age50_59,UNK,FirstDose,23719
2021-07-19,Age60_69,UNK,FirstDose,697
2021-07-19,Age60_69,UNK,FirstDose,6607
2021-07-19,Age60_69,UNK,FirstDose,5796
2021-07-19,Age60_69,UNK,FirstDose,13201
2021-07-19,Age60_69,UNK,FirstDose,895
2021-07-19,Age70_79,UNK,FirstDose,529
2021-07-19,Age70_79,UNK,FirstDose,5321
2021-07-19,Age70_79,UNK,FirstDose,2011
2021-07-19,Age70_79,UNK,FirstDose,6482
2021-01-04,ALL,UNK,FirstDose,0
2021-01-04,AgeUNK,UNK,FirstDose,0
2021-11-22,Age18_24,UNK,FirstDose,20786
2021-11-22,Age60_69,UNK,FirstDose,12004
2021-11-22,ALL,UNK,FirstDose,1544
2021-11-22,ALL,UNK,FirstDose,6273
2021-11-22,ALL,UNK,FirstDose,13313
2021-11-22,ALL,UNK,FirstDose,12786
2021-11-22,ALL,UNK,FirstDose,14768
2021-11-22,Age<18,UNK,FirstDose,44
2021-11-22,Age<18,UNK,FirstDose,1345
2021-11-22,Age<18,UNK,FirstDose,1789
2021-11-22,Age<18,UNK,FirstDose,2458
2022-02-21,Age50_59,UNK,FirstDose,15
2022-02-21,Age50_59,UNK,FirstDose,56
2022-02-21,Age50_59,UNK,FirstDose,151
2022-02-21,Age80+,UNK,FirstDose,0
2021-11-22,Age18_24,UNK,FirstDose,1928
2021-11-22,Age18_24,UNK,FirstDose,2175
2021-11-22,Age25_49,UNK,FirstDose,399
2021-11-22,Age25_49,UNK,FirstDose,6207
2021-11-22,Age25_49,UNK,FirstDose,5442
2021-11-22,Age25_49,UNK,FirstDose,6476
2021-11-22,Age50_59,UNK,FirstDose,101
2021-11-22,Age50_59,UNK,FirstDose,552
2021-11-22,Age50_59,UNK,FirstDose,784
2021-11-22,Age50_59,UNK,FirstDose,1619
2022-02-21,Age80+,UNK,FirstDose,19
2022-02-21,Age80+,UNK,FirstDose,43
2022-02-21,Age80+,UNK,FirstDose,42
2021-11-22,Age60_69,UNK,FirstDose,478
2021-11-22,Age60_69,UNK,FirstDose,1250
2021-11-22,Age60_69,UNK,FirstDose,789
2021-11-22,Age70_79,UNK,FirstDose,24
2021-11-22,Age70_79,UNK,FirstDose,1110
2021-11-22,Age70_79,UNK,FirstDose,277
2021-11-22,Age70_79,UNK,FirstDose,696
2021-11-22,Age80+,UNK,FirstDose,19
2021-11-22,Age80+,UNK,FirstDose,70
2021-11-22,Age80+,UNK,FirstDose,227
2021-11-22,Age80+,UNK,FirstDose,399
2022-02-28,ALL,UNK,FirstDose,4729
2022-02-28,Age<18,UNK,FirstDose,161
2022-02-28,Age<18,UNK,FirstDose,418
2021-11-29,ALL,MODBA.1,FirstDose,0
2021-11-29,ALL,UNK,FirstDose,0
2021-11-29,ALL,UNK,FirstDose,718
2021-11-29,ALL,UNK,FirstDose,21336
2021-11-29,ALL,UNK,FirstDose,5541
2021-11-29,ALL,UNK,FirstDose,5946
2021-11-29,ALL,UNK,FirstDose,11919
2021-11-29,Age<18,UNK,FirstDose,740
2021-11-29,Age<18,UNK,FirstDose,794
2021-11-29,Age<18,UNK,FirstDose,2079
2021-11-29,Age<18,UNK,FirstDose,1056
2021-01-04,ALL,UNK,FirstDose,20
2021-01-04,ALL,UNK,FirstDose,22924
2021-07-19,Age80+,UNK,FirstDose,2725
2021-07-19,AgeUNK,UNK,FirstDose,0
2021-07-26,ALL,AZ,FirstDose,5820
2021-07-26,Age<18,UNK,FirstDose,402970
2021-07-26,Age50_59,UNK,FirstDose,309563
2021-07-26,Age80+,UNK,FirstDose,32554
2021-07-26,ALL,UNK,FirstDose,4798
2021-07-26,ALL,UNK,FirstDose,5228
2021-07-26,ALL,UNK,FirstDose,110550
2021-07-26,ALL,UNK,FirstDose,315013
2021-01-04,ALL,UNK,FirstDose,9412
2021-01-04,ALL,UNK,FirstDose,4957
2021-01-04,Age<18,UNK,FirstDose,2
2021-01-04,Age<18,UNK,FirstDose,0
2022-07-25,Age60_69,UNK,FirstDose,53
2022-07-25,Age70_79,UNK,FirstDose,3
2022-07-25,Age70_79,UNK,FirstDose,4
2022-07-25,Age70_79,UNK,FirstDose,10
2022-07-25,Age70_79,UNK,FirstDose,19
2022-07-25,Age70_79,UNK,FirstDose,12
2022-07-25,Age80+,UNK,FirstDose,1
2022-07-25,Age80+,UNK,FirstDose,0
2022-02-07,Age60_69,UNK,FirstDose,190
2022-02-07,Age60_69,UNK,FirstDose,247
2022-02-07,Age70_79,UNK,FirstDose,11
2022-02-07,Age70_79,UNK,FirstDose,294
2022-02-07,Age70_79,UNK,FirstDose,58
2022-02-14,ALL,MODBA.1,FirstDose,0
2022-02-14,ALL,UNK,FirstDose,0
2022-02-14,Age25_49,UNK,FirstDose,15222
2022-02-14,Age70_79,UNK,FirstDose,1030
2022-02-14,Age18_24,UNK,FirstDose,42
2022-02-14,Age18_24,UNK,FirstDose,945
2022-02-14,Age18_24,UNK,FirstDose,345
2022-02-14,Age18_24,UNK,FirstDose,536
2022-02-14,Age60_69,UNK,FirstDose,11
2022-02-14,Age60_69,UNK,FirstDose,343
2022-02-14,Age60_69,UNK,FirstDose,77
2022-02-21,Age25_49,UNK,FirstDose,637
2022-08-01,Age80+,UNK,FirstDose,0
2022-08-01,Age70_79,UNK,FirstDose,120
2022-08-01,Age70_79,UNK,FirstDose,20
2022-08-01,Age70_79,UNK,FirstDose,7
2022-08-01,Age70_79,UNK,FirstDose,6
2022-08-01,Age70_79,UNK,FirstDose,1
2022-08-01,Age60_69,UNK,FirstDose,1
2022-08-01,Age60_69,UNK,FirstDose,16
2022-11-28,ALL,MODBA.1,FirstDose,63
2022-11-28,ALL,JANSS,FirstDose,14
2022-11-21,Age80+,UNK,FirstDose,22
2022-11-21,Age80+,UNK,FirstDose,15
2023-06-12,AgeUNK,UNK,FirstDose,0
2023-06-12,Age80+,UNK,FirstDose,4
2023-06-12,Age80+,UNK,FirstDose,4
2023-06-12,Age80+,UNK,FirstDose,5
2023-06-12,Age80+,UNK,FirstDose,0
2022-11-21,Age70_79,UNK,FirstDose,1
2022-11-21,Age70_79,UNK,FirstDose,29
2022-11-21,Age70_79,UNK,FirstDose,0
2022-11-21,Age60_69,UNK,FirstDose,136
2022-11-21,Age60_69,UNK,FirstDose,9
2022-11-21,Age60_69,UNK,FirstDose,6
2022-11-21,Age60_69,UNK,FirstDose,1
2022-11-21,Age60_69,UNK,FirstDose,3
2022-11-21,Age50_59,UNK,FirstDose,0
2022-11-21,Age50_59,UNK,FirstDose,12
2022-11-21,Age50_59,UNK,FirstDose,0
2023-01-23,Age<18,UNK,FirstDose,7
2022-08-15,Age80+,UNK,FirstDose,6
2022-08-15,Age80+,UNK,FirstDose,1
2022-08-15,Age80+,UNK,FirstDose,0
2022-08-15,Age70_79,UNK,FirstDose,0
2023-01-23,ALL,UNK,FirstDose,55
2023-01-23,AgeUNK,UNK,FirstDose,0
2023-01-23,Age60_69,UNK,FirstDose,171
2023-01-23,ALL,MODBA.1,FirstDose,41
2023-01-23,ALL,JANSS,FirstDose,11
2023-01-23,ALL,COM,FirstDose,543
2023-01-16,Age80+,UNK,FirstDose,1
2023-01-16,Age80+,UNK,FirstDose,15
2023-01-16,Age80+,UNK,FirstDose,1
2022-08-15,Age50_59,UNK,FirstDose,19
2022-08-15,Age50_59,UNK,FirstDose,2
2022-08-15,Age50_59,UNK,FirstDose,8
2022-08-15,Age50_59,UNK,FirstDose,4
2022-08-15,Age50_59,UNK,FirstDose,6
2022-08-15,Age18_24,UNK,FirstDose,6
2022-08-15,Age<18,UNK,FirstDose,1
2022-08-15,Age<18,UNK,FirstDose,32
2022-08-15,Age<18,UNK,FirstDose,18
2022-08-15,Age<18,UNK,FirstDose,16
2022-08-15,ALL,UNK,FirstDose,51
2022-08-15,ALL,UNK,FirstDose,366
2022-08-15,ALL,UNK,FirstDose,30
2022-08-15,AgeUNK,UNK,FirstDose,0
2022-08-15,Age60_69,UNK,FirstDose,286
2022-08-15,ALL,MODBA.1,FirstDose,0
2022-08-15,ALL,JANSS,FirstDose,19
2022-08-15,ALL,COM,FirstDose,2253
2022-08-08,Age80+,UNK,FirstDose,0
2023-01-16,Age25_49,UNK,FirstDose,24
2023-01-16,Age25_49,UNK,FirstDose,1
2023-01-16,Age18_24,UNK,FirstDose,13
2023-01-16,Age18_24,UNK,FirstDose,9
2023-01-16,Age18_24,UNK,FirstDose,28
2021-10-18,Age80+,UNK,FirstDose,470
2021-10-25,ALL,NVXD,FirstDose,0
2022-10-24,Age<18,UNK,FirstDose,18
2022-10-24,Age<18,UNK,FirstDose,32
2022-10-24,Age<18,UNK,FirstDose,21
2022-10-24,Age<18,UNK,FirstDose,73
2021-10-04,Age50_59,UNK,FirstDose,728
2021-10-04,Age50_59,UNK,FirstDose,795
2021-10-04,Age50_59,UNK,FirstDose,1733
2021-10-04,Age50_59,UNK,FirstDose,109
2023-04-24,Age18_24,UNK,FirstDose,6
2023-04-24,Age60_69,UNK,FirstDose,1
2023-04-24,Age60_69,UNK,FirstDose,0
2023-04-24,Age60_69,UNK,FirstDose,0
2023-04-24,Age60_69,UNK,FirstDose,0
2021-07-26,Age<18,UNK,FirstDose,20735
2021-07-26,Age18_24,UNK,FirstDose,737
2021-05-17,Age80+,UNK,FirstDose,6349
2021-05-17,Age80+,UNK,FirstDose,2542
2021-05-17,Age80+,UNK,FirstDose,3942
2021-05-17,Age80+,UNK,FirstDose,214
2021-05-17,Age70_79,UNK,FirstDose,356
2021-03-08,Age70_79,UNK,FirstDose,35087
2021-03-08,Age70_79,UNK,FirstDose,15375
2021-03-08,Age60_69,UNK,FirstDose,3003
2021-07-26,Age18_24,UNK,FirstDose,4660
2021-07-26,Age18_24,UNK,FirstDose,17256
2021-07-26,Age18_24,UNK,FirstDose,41758
2021-07-26,Age18_24,UNK,FirstDose,1453
2021-07-26,Age25_49,UNK,FirstDose,1484
2021-07-26,Age25_49,UNK,FirstDose,2537
2021-07-26,Age25_49,UNK,FirstDose,48530
2021-07-26,Age25_49,UNK,FirstDose,101604
2021-01-04,Age<18,UNK,FirstDose,13
2021-01-04,Age<18,UNK,FirstDose,10
2021-01-04,Age<18,UNK,FirstDose,4
2021-01-04,Age<18,UNK,FirstDose,15
2021-01-04,Age18_24,UNK,FirstDose,1
2021-07-26,Age60_69,UNK,FirstDose,2989
2021-07-26,Age60_69,UNK,FirstDose,5862
2021-07-26,Age60_69,UNK,FirstDose,13065
2021-07-26,Age60_69,UNK,FirstDose,5989
2021-07-26,Age60_69,UNK,FirstDose,18599
2021-07-26,Age70_79,UNK,FirstDose,53
2021-07-26,Age70_79,UNK,FirstDose,2997
2021-07-26,Age70_79,UNK,FirstDose,5178
2021-07-26,Age70_79,UNK,FirstDose,6067
2021-01-04,Age18_24,UNK,FirstDose,47
2021-01-04,Age18_24,UNK,FirstDose,136
2021-01-04,Age18_24,UNK,FirstDose,64
2021-07-26,Age80+,UNK,FirstDose,1487
2021-07-26,Age80+,UNK,FirstDose,3665
2021-07-26,Age80+,UNK,FirstDose,209
2021-08-02,ALL,COM,FirstDose,1423166
2021-08-02,ALL,MODBA.4-5,FirstDose,0
2021-08-02,Age18_24,UNK,FirstDose,323790
2021-08-02,Age60_69,UNK,FirstDose,128891
2021-08-02,AgeUNK,UNK,FirstDose,0
2021-08-02,ALL,UNK,FirstDose,2433
2021-08-02,ALL,UNK,FirstDose,178402
2021-08-02,ALL,UNK,FirstDose,216269
2021-01-04,Age18_24,UNK,FirstDose,71
2021-01-04,Age25_49,UNK,FirstDose,3555
2021-01-04,Age25_49,UNK,FirstDose,2096
2021-01-04,Age25_49,UNK,FirstDose,629
2021-01-04,Age25_49,UNK,FirstDose,1580
2023-04-24,Age60_69,UNK,FirstDose,7
2023-04-24,Age70_79,UNK,FirstDose,0
2023-04-24,Age70_79,UNK,FirstDose,6
2023-04-24,Age70_79,UNK,FirstDose,1
2023-04-24,Age70_79,UNK,FirstDose,0
2023-04-24,Age80+,UNK,FirstDose,0
2023-04-24,Age80+,UNK,FirstDose,0
2022-09-26,Age60_69,UNK,FirstDose,22
2022-09-26,Age70_79,UNK,FirstDose,0
2022-09-26,Age70_79,UNK,FirstDose,1
2022-09-26,Age70_79,UNK,FirstDose,5
2022-09-26,Age70_79,UNK,FirstDose,12
2022-09-26,Age70_79,UNK,FirstDose,0
2022-09-26,Age80+,UNK,FirstDose,1
2022-09-26,Age80+,UNK,FirstDose,0
2022-09-26,Age80+,UNK,FirstDose,12
2023-04-24,Age80+,UNK,FirstDose,2
2023-04-24,Age80+,UNK,FirstDose,1
2023-04-24,Age80+,UNK,FirstDose,0
2023-04-24,Age80+,UNK,FirstDose,6
2022-10-03,Age25_49,UNK,FirstDose,1502
2022-10-03,Age70_79,UNK,FirstDose,178
2022-02-14,Age60_69,UNK,FirstDose,214
2022-02-21,ALL,MOD,FirstDose,2355
2022-02-21,ALL,NVXD,FirstDose,2
2022-02-21,ALL,SGSK,FirstDose,0
2022-02-21,Age<18,UNK,FirstDose,8977
2022-02-21,Age<18,UNK,FirstDose,533
2022-02-21,Age18_24,UNK,FirstDose,57
2022-08-01,Age25_49,UNK,FirstDose,72
2022-08-01,Age25_49,UNK,FirstDose,37
2022-08-01,Age25_49,UNK,FirstDose,53
2022-08-01,Age25_49,UNK,FirstDose,790
2022-08-01,Age50_59,UNK,FirstDose,3
2022-02-21,Age18_24,UNK,FirstDose,129
2022-02-21,Age18_24,UNK,FirstDose,160
2022-02-21,Age18_24,UNK,FirstDose,334
2022-02-21,Age18_24,UNK,FirstDose,15
2022-02-21,Age25_49,UNK,FirstDose,88
2022-08-01,Age60_69,UNK,FirstDose,7
2022-11-14,Age18_24,UNK,FirstDose,49
2022-11-14,Age18_24,UNK,FirstDose,9
2022-11-14,Age50_59,UNK,FirstDose,20
2022-11-14,Age50_59,UNK,FirstDose,27
2021-11-08,Age50_59,UNK,FirstDose,993
2021-11-08,Age50_59,UNK,FirstDose,363
2021-11-08,Age25_49,UNK,FirstDose,322
2021-11-08,Age25_49,UNK,FirstDose,4467
2022-02-28,ALL,UNK,FirstDose,840
2022-02-28,ALL,UNK,FirstDose,133
2022-02-28,Age70_79,UNK,FirstDose,539
2022-02-28,Age25_49,UNK,FirstDose,8734
2022-02-28,ALL,UNK,FirstDose,0
2022-02-28,ALL,MODBA.1,FirstDose,0
2021-11-08,Age18_24,UNK,FirstDose,661
2021-11-08,Age18_24,UNK,FirstDose,331
2021-08-02,Age<18,UNK,FirstDose,907
2021-03-08,Age60_69,UNK,FirstDose,33428
2021-03-08,Age60_69,UNK,FirstDose,15117
2022-02-21,ALL,UNK,FirstDose,581
2022-02-21,Age50_59,UNK,FirstDose,1981
2021-08-23,Age25_49,UNK,FirstDose,23262
2021-08-23,Age25_49,UNK,FirstDose,11493
2021-08-23,Age25_49,UNK,FirstDose,2317
2021-08-23,ALL,UNK,FirstDose,59446
2021-08-02,Age18_24,UNK,FirstDose,430
2021-08-02,Age18_24,UNK,FirstDose,1175
2022-02-14,Age80+,UNK,FirstDose,106
2022-02-14,Age80+,UNK,FirstDose,62
2022-02-14,Age80+,UNK,FirstDose,29
2022-02-14,Age80+,UNK,FirstDose,2
2022-02-14,Age80+,UNK,FirstDose,15
2022-02-14,Age70_79,UNK,FirstDose,27
2022-02-14,Age70_79,UNK,FirstDose,64
2022-02-14,Age70_79,UNK,FirstDose,35
2022-02-14,Age70_79,UNK,FirstDose,32
2022-02-14,Age70_79,UNK,FirstDose,19
2021-08-23,ALL,UNK,FirstDose,58267
2021-08-23,ALL,UNK,FirstDose,29614
2021-08-23,ALL,UNK,FirstDose,4713
2021-08-16,Age70_79,UNK,FirstDose,602
2022-02-14,Age50_59,UNK,FirstDose,491
2022-02-28,Age<18,UNK,FirstDose,486
2022-02-28,Age25_49,UNK,FirstDose,2592
2022-02-28,Age50_59,UNK,FirstDose,11
2022-02-28,Age50_59,UNK,FirstDose,85
2022-02-28,Age50_59,UNK,FirstDose,153
2022-02-28,Age60_69,UNK,FirstDose,9
2022-02-28,Age60_69,UNK,FirstDose,34
2021-11-29,Age25_49,UNK,FirstDose,2367
2021-11-29,Age25_49,UNK,FirstDose,2534
2021-11-29,Age25_49,UNK,FirstDose,5090
2021-11-29,Age25_49,UNK,FirstDose,533
2021-11-29,Age50_59,UNK,FirstDose,138
2021-11-29,Age50_59,UNK,FirstDose,1028
2021-11-29,Age50_59,UNK,FirstDose,599
2022-02-28,Age60_69,UNK,FirstDose,21
2022-02-28,Age60_69,UNK,FirstDose,90
2022-02-28,Age60_69,UNK,FirstDose,1
2022-02-28,Age70_79,UNK,FirstDose,3
2021-11-29,Age60_69,UNK,FirstDose,866
2021-11-29,Age60_69,UNK,FirstDose,1300
2021-11-29,Age70_79,UNK,FirstDose,49
2021-11-29,Age70_79,UNK,FirstDose,131
2021-11-29,Age70_79,UNK,FirstDose,229
2021-11-29,Age70_79,UNK,FirstDose,604
2021-11-29,Age70_79,UNK,FirstDose,55
2021-11-29,Age80+,UNK,FirstDose,33
2021-11-29,Age80+,UNK,FirstDose,2
2021-11-29,Age80+,UNK,FirstDose,242
2022-02-28,Age70_79,UNK,FirstDose,2
2022-02-28,Age70_79,UNK,FirstDose,31
2022-02-28,Age70_79,UNK,FirstDose,37
2021-12-06,ALL,NVXD,FirstDose,0
2022-02-14,Age50_59,UNK,FirstDose,230
2021-03-08,Age60_69,UNK,FirstDose,36713
2021-03-08,Age60_69,UNK,FirstDose,9257
2021-03-08,Age60_69,UNK,FirstDose,822
2021-03-08,Age50_59,UNK,FirstDose,14940
2021-03-08,Age50_59,UNK,FirstDose,8941
2021-03-08,Age50_59,UNK,FirstDose,9421
2021-03-08,Age50_59,UNK,FirstDose,32946
2021-03-08,Age50_59,UNK,FirstDose,597
2021-03-08,Age25_49,UNK,FirstDose,11858
2023-03-13,Age60_69,UNK,FirstDose,0
2023-03-13,Age60_69,UNK,FirstDose,1
2023-03-13,Age60_69,UNK,FirstDose,0
2023-03-13,Age50_59,UNK,FirstDose,9
2023-03-13,Age50_59,UNK,FirstDose,3
2023-03-13,Age50_59,UNK,FirstDose,10
2023-03-13,Age50_59,UNK,FirstDose,0
2023-03-13,Age25_49,UNK,FirstDose,161
2023-03-13,Age25_49,UNK,FirstDose,15
2023-03-13,Age25_49,UNK,FirstDose,13
2021-03-08,Age25_49,UNK,FirstDose,10555
2021-03-08,Age<18,UNK,FirstDose,27
2023-02-06,Age18_24,UNK,FirstDose,46
2023-02-06,Age18_24,UNK,FirstDose,13
2021-08-02,Age18_24,UNK,FirstDose,19844
2022-12-12,Age50_59,UNK,FirstDose,1
2022-12-12,Age50_59,UNK,FirstDose,2
2022-12-12,Age50_59,UNK,FirstDose,9
2022-12-12,Age50_59,UNK,FirstDose,36
2021-09-13,Age50_59,UNK,FirstDose,1369
2021-09-13,Age50_59,UNK,FirstDose,1670
2023-06-19,Age50_59,UNK,FirstDose,0
2023-06-19,Age50_59,UNK,FirstDose,0
2023-06-19,Age50_59,UNK,FirstDose,9
2023-06-19,Age60_69,UNK,FirstDose,0
2023-06-19,Age60_69,UNK,FirstDose,3
2023-06-19,Age60_69,UNK,FirstDose,0
2023-06-19,Age60_69,UNK,FirstDose,1
2023-06-19,Age70_79,UNK,FirstDose,0
2023-06-19,Age70_79,UNK,FirstDose,0
2022-12-26,Age50_59,UNK,FirstDose,5
2022-12-26,Age50_59,UNK,FirstDose,22
2023-02-06,Age18_24,UNK,FirstDose,46
2023-02-06,Age18_24,UNK,FirstDose,14
2023-02-06,Age<18,UNK,FirstDose,43
2023-02-06,Age<18,UNK,FirstDose,31
2021-02-01,Age<18,UNK,FirstDose,7
2021-12-06,ALL,SGSK,FirstDose,0
2021-12-06,Age70_79,UNK,FirstDose,7145
2021-12-06,ALL,UNK,FirstDose,1049
2021-12-06,ALL,UNK,FirstDose,3763
2021-12-06,ALL,UNK,FirstDose,4126
2021-12-06,ALL,UNK,FirstDose,11415
2021-12-06,ALL,UNK,FirstDose,1036
2021-12-06,Age<18,UNK,FirstDose,98
2021-12-06,Age<18,UNK,FirstDose,122
2021-12-06,Age<18,UNK,FirstDose,973
2022-02-28,Age70_79,UNK,FirstDose,51
2023-05-29,Age<18,UNK,FirstDose,0
2023-05-29,Age70_79,UNK,FirstDose,1
2022-02-07,Age25_49,UNK,FirstDose,204
2022-02-07,Age25_49,UNK,FirstDose,193
2022-02-07,Age25_49,UNK,FirstDose,649
2022-02-07,Age25_49,UNK,FirstDose,1216
2022-02-07,Age25_49,UNK,FirstDose,1442
2022-02-07,Age25_49,UNK,FirstDose,2083
2022-02-07,Age50_59,UNK,FirstDose,712
2022-02-07,Age50_59,UNK,FirstDose,123
2023-05-29,Age70_79,UNK,FirstDose,14
2023-05-29,Age80+,UNK,FirstDose,0
2023-05-29,Age80+,UNK,FirstDose,6
2023-05-29,Age80+,UNK,FirstDose,3
2022-02-07,Age60_69,UNK,FirstDose,185
2022-02-07,Age60_69,UNK,FirstDose,91
2022-02-07,Age60_69,UNK,FirstDose,346
2022-02-07,Age60_69,UNK,FirstDose,336
2022-02-07,Age70_79,UNK,FirstDose,61
2022-02-07,Age70_79,UNK,FirstDose,112
2022-02-07,Age70_79,UNK,FirstDose,153
2022-02-07,Age70_79,UNK,FirstDose,203
2022-02-07,Age80+,UNK,FirstDose,14
2022-02-07,Age80+,UNK,FirstDose,43
2023-05-29,Age80+,UNK,FirstDose,3
2023-05-29,AgeUNK,UNK,FirstDose,0
2023-06-05,ALL,UNK,FirstDose,18
2023-06-05,ALL,UNK,FirstDose,140
2022-02-14,ALL,JANSS,FirstDose,109
2022-02-14,Age18_24,UNK,FirstDose,6585
2022-02-14,Age60_69,UNK,FirstDose,1999
2022-02-14,AgeUNK,UNK,FirstDose,0
2022-02-14,ALL,UNK,FirstDose,286
2022-02-14,ALL,UNK,FirstDose,6661
2022-02-14,ALL,UNK,FirstDose,2873
2022-02-14,ALL,UNK,FirstDose,3290
2022-02-14,Age<18,UNK,FirstDose,30
2022-02-14,Age<18,UNK,FirstDose,233
2023-06-05,Age<18,UNK,FirstDose,2
2023-06-05,Age<18,UNK,FirstDose,11
2023-06-05,Age25_49,UNK,FirstDose,1
2023-06-05,Age25_49,UNK,FirstDose,8
2021-02-01,ALL,NVXD,FirstDose,0
2021-02-01,ALL,MOD,FirstDose,25028
2021-01-25,Age80+,UNK,FirstDose,2041
2021-01-25,Age80+,UNK,FirstDose,28833
2023-02-06,ALL,UNK,FirstDose,32
2023-02-06,ALL,UNK,FirstDose,49
2023-02-06,ALL,UNK,FirstDose,28
2023-02-06,Age70_79,UNK,FirstDose,79
2021-12-27,Age70_79,UNK,FirstDose,807
2021-12-27,Age70_79,UNK,FirstDose,152
2021-12-27,Age70_79,UNK,FirstDose,158
2021-12-27,Age80+,UNK,FirstDose,27
2021-12-27,Age80+,UNK,FirstDose,59
2021-12-27,Age80+,UNK,FirstDose,118
2022-04-11,Age80+,UNK,FirstDose,2
2022-04-11,Age80+,UNK,FirstDose,16
2022-04-11,Age80+,UNK,FirstDose,20
2022-01-03,ALL,JANSS,FirstDose,253
2022-01-03,ALL,MODBA.1,FirstDose,0
2022-01-03,ALL,UNK,FirstDose,0
2022-01-03,Age25_49,UNK,FirstDose,111074
2022-01-03,Age70_79,UNK,FirstDose,9023
2022-01-03,ALL,UNK,FirstDose,45398
2022-01-03,ALL,UNK,FirstDose,14111
2022-01-03,ALL,UNK,FirstDose,14091
2022-01-03,ALL,UNK,FirstDose,27550
2022-01-03,ALL,UNK,FirstDose,1818
2022-01-03,Age<18,UNK,FirstDose,3589
2022-04-11,Age80+,UNK,FirstDose,1
2022-04-18,Age<18,UNK,FirstDose,77
2022-04-18,Age<18,UNK,FirstDose,75
2022-04-18,Age<18,UNK,FirstDose,153
2022-01-03,Age18_24,UNK,FirstDose,1175
2022-01-03,Age18_24,UNK,FirstDose,2107
2022-01-03,Age18_24,UNK,FirstDose,2462
2022-01-03,Age18_24,UNK,FirstDose,3447
2022-01-03,Age25_49,UNK,FirstDose,481
2022-01-03,Age25_49,UNK,FirstDose,4298
2022-01-03,Age25_49,UNK,FirstDose,4647
2022-01-03,Age25_49,UNK,FirstDose,10840
2022-01-03,Age25_49,UNK,FirstDose,753
2022-01-03,Age50_59,UNK,FirstDose,288
2022-04-18,Age25_49,UNK,FirstDose,12
2022-04-18,Age50_59,UNK,FirstDose,16
2022-04-18,Age50_59,UNK,FirstDose,27
2022-01-03,Age50_59,UNK,FirstDose,2241
2022-01-03,Age60_69,UNK,FirstDose,69
2021-08-02,Age18_24,UNK,FirstDose,35514
2021-08-02,Age18_24,UNK,FirstDose,17868
2021-08-02,Age25_49,UNK,FirstDose,1150
2021-08-02,Age25_49,UNK,FirstDose,135335
2021-08-02,Age25_49,UNK,FirstDose,48124
2021-03-01,Age25_49,UNK,FirstDose,5157
2021-03-01,Age25_49,UNK,FirstDose,9035
2021-03-01,Age25_49,UNK,FirstDose,885
2021-03-01,Age50_59,UNK,FirstDose,184
2021-03-01,Age50_59,UNK,FirstDose,275
2021-03-01,Age50_59,UNK,FirstDose,8059
2021-03-01,Age50_59,UNK,FirstDose,20756
2021-03-01,Age50_59,UNK,FirstDose,2785
2021-03-01,Age60_69,UNK,FirstDose,363
2022-01-03,Age60_69,UNK,FirstDose,2485
2022-01-03,Age60_69,UNK,FirstDose,1378
2022-01-03,Age60_69,UNK,FirstDose,1962
2021-08-09,Age<18,UNK,FirstDose,11975
2021-08-09,Age<18,UNK,FirstDose,25696
2021-08-09,Age25_49,UNK,FirstDose,51515
2021-08-09,Age25_49,UNK,FirstDose,2681
2021-08-09,Age50_59,UNK,FirstDose,1539
2022-01-03,Age70_79,UNK,FirstDose,62
2022-01-03,Age70_79,UNK,FirstDose,124
2022-01-03,Age70_79,UNK,FirstDose,284
2022-01-03,Age70_79,UNK,FirstDose,1017
2022-01-03,Age70_79,UNK,FirstDose,97
2022-01-03,Age80+,UNK,FirstDose,56
2022-04-18,Age80+,UNK,FirstDose,0
2022-04-18,Age80+,UNK,FirstDose,0
2022-04-18,Age80+,UNK,FirstDose,9
2022-04-18,Age80+,UNK,FirstDose,41
2022-04-18,Age80+,UNK,FirstDose,31
2021-11-08,Age18_24,UNK,FirstDose,192
2021-11-08,Age<18,UNK,FirstDose,1026
2021-11-08,Age<18,UNK,FirstDose,2244
2021-11-08,Age<18,UNK,FirstDose,786
2021-11-08,Age<18,UNK,FirstDose,804
